Nome_Montadora;Nome_Modelo;Classificacao_Modelo;Ano_Inicio;Ano_Fim;Filtro_Ar;Filtro_Oleo;Filtro_Combustivel;Filtro_Cabine
Chevrolet/GM;Cruze;flex Power ‐ (HB Sport / LT / LTZ) ‐ álcool / gasolina ‐ automático / mecânico;2011 ;;FAP3261;WOE313;FCI1660;AKX35723
Chevrolet/GM;Cruze;Turbo flex ‐ (LT / LTZ) ‐ gasolina ‐ automático;2016 ;;WR150;WO133;FCI1660;AKX35725
Chevrolet/GM;Equinox;Turbo ‐ (PREMIER / LT / MIDNIGHT) ‐ gasolina ‐ automático;2020 ;;FAP5815;WO133;;AKX35725
Chevrolet/GM;Equinox;Turbo ‐ (PREMIER) ‐ gasolina ‐ automático;2017 ;;FAP5815;WO133;;AKX35725
Chevrolet/GM;GMC 3.500;diesel ‐ (HD) ‐ mecânico;2001 ;;WR200/5;WO480;FCD2067;
Chevrolet/GM;Grand Blazer;Turbo diesel ‐ mecânico;98 ; 99;WR200/3;WO480;FCD2058B;
Chevrolet/GM;Ipanema;‐‐;96 ; 98;FAP4813;WO130;FCI1105A;
Chevrolet/GM;Kadett;‐‐;89 ; 94;WR209;WO130;FCI0363;
Chevrolet/GM;Kadett;(GL / SL / SLE / GLS) ‐ álcool ‐ mecânico;92 ; 97;WR209;WO130;FCI0363;
Chevrolet/GM;Kadett;EFI ‐ (GL / SL / SLE / GLS) ‐ álcool ‐ mecânico;92 ; 97;WR209;WO130;FCI0363;
Chevrolet/GM;Kadett;EFI ‐ (GL / SL / SLE / GLS) ‐ gasolina ‐ mecânico;92 ; 97;WR209;WO130;FCI0363;
Chevrolet/GM;Kadett;MPFI ‐ (GL / SL / SLE / GLS) ‐ gasolina ‐ mecânico;92 ; 95;WR209;WO130;FCI1105A;
Chevrolet/GM;Kadett;MPFI ‐ (GL / SL / SLE / GLS) ‐ gasolina ‐ mecânico;96 ; 98;FAP4813;WO130;FCI1105A;
Chevrolet/GM;Lumina;‐‐;1995;;FAP4026;WO130;FCI1119;
Chevrolet/GM;Lumina;‐‐;1995;;FAP4026;WO130;FCI1119;
Chevrolet/GM;Lumina;‐‐;90 ; 92;FAP4027;WO130;FCI1117;
Chevrolet/GM;Malibu;(LTZ) ‐ gasolina ‐ automático;10 ; 13;JFA0W10;WOE312;;AKX35723
Chevrolet/GM;Malibu;(LTZ) ‐ gasolina ‐ automático;2014 ;;JFA0W10;WOE312;;AKX35723
Chevrolet/GM;Meriva;‐‐;02 ; 07;FAP3280;WO130;FCI1110S;AKX35722
Chevrolet/GM;Meriva;‐‐;2002 ;;FAP3280;WO130;FCI1110S;AKX35722
Chevrolet/GM;Meriva;Econo flex ‐ (Collection / Maxx / Joy) ‐ mecânico;2008 ;;FAP3280;WO130;FCI1660;AKX35722
Chevrolet/GM;Meriva;flex Power ‐ (SS / Maxx / Joy) ‐ álcool / gasolina ‐ mecânico;2003 ;;FAP3280;WO130;FCI1660;AKX35722
Chevrolet/GM;Meriva;flex Power ‐ (SS / Maxx / Joy) ‐ mecânico;2003 ;;FAP3280;WO130;FCI1660;AKX35722
Chevrolet/GM;Montana;‐‐;07 ; 11;FAP3280;WO130;FCI1660;AKX35159
Chevrolet/GM;Montana;‐‐;2011 ;;FAP2827;WO130;FCI1660;AKX3536
Chevrolet/GM;Montana;flex Power ‐ (Sport / Conquest / Off Road) ‐ álcool / gasolina ‐ mecânico;2003 ;;FAP3280;WO130;FCI1660;AKX35722
Chevrolet/GM;Montana;Turbo Flex ‐ (LT / LTZ / Premier) ‐ automático / manual;2023 ;;FAP3233;WO139;FCI1660;AKX35725
Chevrolet/GM;Monza;‐‐;92 ; 96;WR209;WO130;FCI0363;
Chevrolet/GM;Monza;EFI ‐ (Classic / GL / SE / SL) ‐ álcool ‐ mecânico;92 ; 96;WR209;WO130;FCI0363;
Chevrolet/GM;Monza;MPFI ‐ (Classic / GL / GLS / SE) ‐ álcool ‐ mecânico;92 ; 93;WR209;WO130;FCI1105A;
Chevrolet/GM;Monza;MPFI ‐ (Classic / GL / GLS / SE) ‐ gasolina ‐ mecânico;92 ; 93;WR209;WO130;FCI1105A;
Chevrolet/GM;Omega;‐‐;05 ; 09;JFA0886;WOE916;FCI1121;
Chevrolet/GM;Omega;‐‐;99 ; 04;FAP9007;WO132;FCI1110S;
Chevrolet/GM;Omega;(CD ‐ Diamond) ‐ gasolina ‐ automático / mecânico;92 ; 94;FAP4813;WO430;FCI1105A;
Chevrolet/GM;Omega;(CD / GLS) ‐ gasolina ‐ automático / mecânico;95 ; 98;FAP4813;WO270;FCI1105A;
Chevrolet/GM;Omega;(CD / GLS) ‐ gasolina ‐ mecânico;92 ; 94;FAP4813;WO130;FCI1105A;
Chevrolet/GM;Omega;(Fittipaldi) ‐ gasolina ‐ automático / mecânico;2010 ;;JFA0886;WOE916;;
Chevrolet/GM;Omega;(GL / GLS) ‐ álcool ‐ mecânico;92 ; 98;FAP4813;WO130;FCI1105A;
Chevrolet/GM;Omega;(GL / GLS) ‐ gasolina ‐ mecânico;95 ; 97;FAP4813;WO130;FCI1101A;
Chevrolet/GM;Onix;‐‐;2012 ;;FAP3286;WO130;FCI1660;AKX35723
Chevrolet/GM;Onix;flex ‐ (Plus / LT / LTZ / Premier / Hatch / Sedan) ‐ automático / mecânico;2019 ;;FAP3233;WO139;FCI1660;AKX35725
Chevrolet/GM;Onix;flex ‐ (Plus / Turbo / LT / LTZ / Premier / Hatch / Sedan) ‐ automático / mecânico;2019 ;;FAP3233;WO139;FCI1660;AKX35725
Chevrolet/GM;Onix;flex Power ‐ (Hatch LS / LT) ‐ mecânico;2012 ;;FAP3286;WO130;FCI1660;AKX35723
Chevrolet/GM;Opala;álcool ‐ gasolina ‐ mecânico;1990 ;;WR201;;;
Chevrolet/GM;Prisma;‐‐;06 ; 12;FAP3289;WO130;FCI1660;AKX3536
Chevrolet/GM;Prisma;Econo flex sem ar condicionado ‐ (Sedã / Joy / Maxx) ‐ mecânico;06 ; 12;FAP3289;WO130;FCI1660;AKX3562
Chevrolet/GM;Prisma;flex Power ‐ (Sedã / Joy / Maxx) ‐ mecânico;09 ; 12;FAP3289;WO130;FCI1660;AKX3536
Chevrolet/GM;Prisma;flex Power ‐ (Sedã / Joy / Maxx) ‐ mecânico;09 ; 12;FAP3289;WO130;FCI1660;AKX3562
Chevrolet/GM;Prisma;flex Power ‐ (Sedã / LT / LTZ) ‐ mecânico;2013 ;;FAP3286;WO130;FCI1660;AKX35723
Chevrolet/GM;Prisma;flex Power ‐ (Sedã / LT) ‐ mecânico;2013 ;;FAP3286;WO130;FCI1660;AKX35723
Chevrolet/GM;Sonic;flex Power ‐ (LT / LTZ) ‐ mecânico;2012 ;;FAP3269;WOE313;FCI1122;AKX35723
Chevrolet/GM;Space Van;‐‐;90 ; 99;WR275;WO500;FCC225;
Chevrolet/GM;Space Van;diesel ‐ (Van / Furgão) ‐ mecânico;90 ; 99;WR275;WO500;;
Chevrolet/GM;Spin;Econo flex ‐ (LS / LT / LTZ / Advantage / Activ) ‐ mecânico;2017 ;;FAP3286;WO130;FCI1660;AKX35723
Chevrolet/GM;Spin;Econo flex ‐ (LS / LT / LTZ) ‐ mecânico;12 ; 16;FAP3269;WO130;FCI1660;AKX35723
Chevrolet/GM;Suburban;mecânico;2005 ;;FAP9056;;;
Chevrolet/GM;Suburban;mecânico;93 ; 97;FAP4209;WO510;;
Chevrolet/GM;Tigra;‐‐;94 ; 98;FAP2827;WO130;FCI1110S;AKX3562
Chevrolet/GM;Tigra;SFI Power Tech ‐ (Coupé) ‐ mecânico;98 ; 99;FAP2827;WO130;FCI1110S;AKX3536
Chevrolet/GM;Tracker;‐‐;2014 ;;FAP3270;WOE313;FCI1123;AKX35723
Chevrolet/GM;Tracker;flex Turbo ‐ 3 cil ‐ (LT / MT) ‐ automático / mecânico;2020 ;;FAP3233;WO139;FCI1660;AKX35725
Chevrolet/GM;Tracker;flex Turbo ‐ 3 cil ‐ (LTZ / AT / Premier) ‐ automático;2020 ;;FAP3233;WO139;FCI1660;AKX35725
Chevrolet/GM;Tracker;gasolina ‐ mecânico;01 ; 09;JFA0897;JFO0898;JFC823;AKX1970‐2
Chevrolet/GM;Tracker;TDI Turbo diesel motor peugeut ‐ mecânico;01 ; 04;JFA0897;WO160;FCD0767;AKX1970‐2
Chevrolet/GM;Tracker;TDI Turbo diesel motor suzuki ‐ mecânico;01 ; 04;JFA0897;JFO0895;JFC901;AKX1970‐2
Chevrolet/GM;Tracker;turbo flex ‐ (LT) ‐ automático / mecânico;2017 ;;FAP3270;WO133;FCI1123;AKX35723
Chevrolet/GM;Trailblazer;(LTZ) ‐ gasolina ‐ automático;2012 ;;WR295;WOE916;FCI1124;AKX1993
Chevrolet/GM;Vectra;‐‐;97 ; 06;FAP3262;WO130;FCI1110S;AKX35110
Chevrolet/GM;Vectra;‐‐;98 ; 05;FAP3262;WO130;FCI1110S;AKX35110
Chevrolet/GM;Vectra;(CD / GSI) ‐ gasolina ‐ automático / mecânico;94 ; 05;FAP3226;WO130;FCI1101A;
Chevrolet/GM;Vectra;flex Power ‐ (Elegance / Elite / Expression / GT / GT ‐ X / Hatch) ‐ automático / mecânico;2006 ;;FAP3268;WO130;FCI1660;AKX35264F
Chevrolet/GM;Vectra;flex Power ‐ (Elite) ‐ automático;06 ; 08;FAP3268;WO131;FCI1660;AKX35264F
Chevrolet/GM;Veraneio;‐‐;81 ; 94;WAP162;WO510;FCC225;
Chevrolet/GM;Veraneio;diesel ‐ mecânico;90 ; 96;WAP162;WO280;FCD0296;
Chevrolet/GM;Zafira;‐‐;01 ; 06;FAP3268;WO130;FCI1110S;AKX35285
Chevrolet/GM;Zafira;‐‐;01 ; 06;FAP3268;WO130;FCI1110S;AKX35285
Chevrolet/GM;Zafira;flex Power ‐ (Collection) ‐ automático / mecânico;03 ; 12;FAP3268;WO130;FCI1660;AKX35285
Great Wall;Hover;(CUV ‐ 4WD) ‐ gasolina ‐ mecânico;07 ; 08;JFA0598;JFO0315;FCI1101C;
Gurgel;Gurgel X;(10/11/12/15/20) ‐ gasolina ‐ mecânico;75 ; 93;WR201;;;
Honda;Accord;(EX / LX / Sedã) ‐ gasolina ‐ automático;03 ; 04;JFA0494/2;JFO0410;JFC457;AKX3599
Honda;Accord;(EX / LX / Sedã) ‐ gasolina ‐ automático;06 ; 07;JFA0494/2;JFO0410;;AKX1456
Honda;Accord;(EX / LX / Sedã) ‐ gasolina ‐ automático;08 ; 10;JFA0435;JFO0410;JFC458;AKX1456
Honda;Accord;(EX / LX / Sedã) ‐ gasolina ‐ automático;2005 ;;JFA0494/2;JFO0410;JFC457;AKX1456
Honda;Accord;(EX / LX / Sedã) ‐ gasolina ‐ automático;2010 ;;JFA0434;JFO0410;JFC458;AKX1456
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;01 ; 02;JFA0425;JFO0410;JFC498/1;AKX3599
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;03 ; 04;JFA0494/1;JFO0410;JFC457;AKX3599
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;05 ; 07;JFA0494/1;JFO0410;JFC457;AKX1456
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;08 ; 13;JFA0434;JFO0410;JFC458;AKX1456
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;2013 ;;JFA0418;JFO0410;;AKX1456
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;92 ; 97;JFA0495;JFO0598;JFC411;
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;94 ; 99;JFA0422;JFO0598;JFC411;
Honda;Accord;(EX / Sedã) ‐ gasolina ‐ automático;98 ; 00;JFA0495/1;JFO0598;JFC498/1;AKX3599
Honda;City;flex ‐ (DX / EX / EXL / LX) ‐ automático / mecânico;09 ; 13;JFA0428/3;JFO0410;FCI1660;AKX1939
Honda;City;mecânico;2022 ;;JFA0444;JFO0410;FCI1660;AKX1939
Honda;City;flex ‐ (EXL / LX / Sport) ‐ automático / mecânico;14 ; 21;JFA0428/4;JFO0410;FCI1660;AKX1939
Honda;Civic;(EX / LX / LXL) ‐ gasolina ‐ automático / mecânico;01 ; 05;JFA0428;JFO0410;JFC451;AKX35181‐2
Honda;Civic;(EX) ‐ gasolina ‐ automático / mecânico;1996;;JFA0491;JFO0598;JFC411;AKX3599
Honda;Civic;(EX) ‐ gasolina ‐ automático / mecânico;97 ; 00;JFA0491;JFO0598;JFC498;AKX3599
Honda;Civic;(EX) ‐ gasolina ‐ automático / mecânico;97 ; 00;FAP2408;JFO0598;JFC498;AKX3599
Honda;Civic;(LX / EXS / LXS) ‐ gasolina ‐ automático / mecânico;06 ; 07;JFA0429;JFO0410;JFC452;AKX1456
Honda;Civic;(LX) ‐ gasolina ‐ automático / mecânico;1996;;FAP2408;JFO0598;JFC411;AKX3599
Honda;Civic;(Sedã / Hatch / LX / DX) ‐ gasolina ‐ automático / mecânico;92 ; 95;JFA0499;JFO0598;JFC411;AKX3599
Honda;Civic;(SI / Coupé) ‐ gasolina ‐ automático;2015 ;;JFA0442;JFO0410;;AKX1456
Honda;Civic;(SI) ‐ gasolina ‐ automático / mecânico;07 ; 11;JFA0430;JFO0410;;AKX1456
Honda;Civic;CRX ‐ mecânico;93 ; 94;JFA0499;JFO0598;JFC411;
Honda;Civic;CRX ‐ mecânico;95 ; 96;JFA0499;JFO0598;JFC498;
Honda;Civic;flex ‐ (EXS / LXR) ‐ automático / mecânico;13 ; 16;JFA0438;JFO0410;FCI1660;AKX1456
Honda;Civic;flex ‐ (EXS / LXS) ‐ automático / mecânico;2006 ;;JFA0429;JFO0410;FCI1696;AKX1456
Honda;Civic;flex ‐ (EXS / LXS) ‐ automático / mecânico;2013 ;;JFA0438;JFO0410;FCI1660;AKX1456
Honda;Civic;flex One ‐ (EXL / EX / Sport) ‐ automático;2016 ;;JFA0405;JFO0410;FCI1660;AKX1939
Honda;Civic;Turbo ‐ (Sedã Touring) ‐ gasolina ‐ automático;2016 ;;JFA0426;JFO0410;;AKX1939
Honda;CRV;(EX) ‐ gasolina ‐ mecânico;02 ; 03;JFA0491;JFO0410;JFC498/1;AKX35181‐2
Honda;CRV;(EX) ‐ gasolina ‐ mecânico;04 ; 06;JFA0491;JFO0410;;AKX35181‐2
Honda;CRV;(LX/ LXS) ‐ Flex ‐ automático / mecânico;12 ; 17;JFA0413;JFO0410;;AKX1456
Honda;CRV;(LX/ LXS) ‐ gasolina ‐ automático / mecânico;04 ; 05;JFA0432/1;JFO0410;JFC455;AKX35181‐2
Honda;CRV;(LX/ LXS) ‐ gasolina ‐ automático / mecânico;06 ; 07;JFA0432/1;JFO0410;JFC450;AKX35181‐2
Honda;CRV;(LX/ LXS) ‐ gasolina ‐ automático / mecânico;07 ; 11;JFA0433;JFO0410;;AKX1456
Honda;CRV;(LX/ LXS) ‐ gasolina ‐ automático / mecânico;99 ; 00;JFA0491;JFO0598;JFC498/1;AKX3599
Honda;CRV;mecânico;1999;;JFA0491;JFO0598;JFC498;
Honda;CRV;Turbo ‐ (Touring 4x4) ‐ automático;2018 ;;JFA0426;JFO0410;;AKX1939
Honda;Fit;‐‐;05 ; 08;JFA0428/2;JFO0410;JFC453;AKX1937
Honda;Fit;(LX / LXL) ‐ Flex – mecânico / automático;06 ; 08;JFA0428/1;JFO0410;FCI1696;AKX1937
Honda;Fit;(LX / LXL) ‐ gasolina ‐ mecânico;03 ; 05;JFA0428/1;JFO0410;JFC453;
Honda;Fit;(LX / LXL) ‐ gasolina ‐ mecânico / automático;03 ; 06;JFA0428/1;JFO0410;JFC453;AKX1937
Honda;Fit;flex ‐ (EX / EXL / Twist) ‐ automático / mecânico;2009 ;;JFA0428/3;JFO0410;FCI1660;AKX1939
Honda;Fit;flex ‐ (LX / LXL) ‐ automático / mecânico;2008 ;;JFA0428/3;JFO0410;FCI1660;AKX1937
Honda;Fit;flex ‐ (Twist) ‐ automático / mecânico;14 ; 21;JFA0428/4;JFO0410;FCI1660;AKX1939
Honda;HRV;flex ‐ (EX / LX /EXL) ‐ automático / mecânico;2015 ;;JFA0440;JFO0410;FCI1660;AKX1939
Honda;HRV;Turbo ‐ (Touring) ‐ gasolina ‐ automático;2020 ;;JFA0447;JFO0410;FCI1660;AKX1939
Honda;Legend;‐‐;1997;;JFA0497;JFO0598;JFC498;
Honda;Odyssey;(EX / LX / Van) ‐ automático;95 ; 98;JFA0495;JFO0598;JFC498;
Honda;Prelude;‐‐;90 ; 92;JFA0420;JFO0598;JFC413;
Honda;Prelude;‐‐;92 ; 95;JFA0427;JFO0598;JFC420;
Honda;WRV;flex ‐ (EX e EX‐L) ‐ automático / mecânico;17 ; 21;JFA0428/4;JFO0410;FCI1660;AKX1939
Hummer;H3;gasolina ‐ automático / mecânico;07 ; 10;JFA0978;;;
Hummer;H3;gasolina ‐ automático / mecânico;08 ; 09;JFA0978;WO133;;
Hyundai;Accent;‐‐;94 ; 01;JFA0593;JFO0H01;JFC514;
Hyundai;Accent;gasolina ‐ mecânico;00 ; 01;FAP3276;JFO0H01;JFC514;
Hyundai;Accent;gasolina ‐ mecânico;94 ; 00;FAP3274;JFO0H01;;
Hyundai;Atos;‐‐;00 ; 03;JFA0578;WO120;JFC585;
Hyundai;Azera;(Sedã / GLS) ‐ gasolina ‐ automático;07 ; 10;JFA0H16;WOE903;JFCH19;AKX2003
Hyundai;Azera;(Sedã / GLS) ‐ gasolina ‐ automático;07 ; 10;JFA0H16;WOE905;JFCH19;AKX2003
Hyundai;Azera;(Sedã / GLS) ‐ gasolina ‐ automático;2011 ;;JFA0H16;WOE903;JFCH19;AKX2017
Hyundai;Azera;(Sedã / GLS) ‐ gasolina ‐ automático;2012 ;;JFA0H24;WOE913;JFCH26;AKX2007
Hyundai;Coupé;(FX) ‐ gasolina ‐ automático / mecânico;02 ; 03;FAP3258;JFO0H01;JFCH22;AKX2010
Hyundai;Coupé;(FX) ‐ gasolina ‐ automático / mecânico;96 ; 01;FAP3258;JFO0H01;JFC594;
Hyundai;Coupé;gasolina ‐ mecânico;1997 ;;FAP3258;JFO0H01;JFC594;
Hyundai;Creta;flex ‐ (Attitude/Pulse) ‐ automático / mecânico;17 ; 21;JFA0H40;JFO0H01;FCI1630;AKX1998
Hyundai;Creta;flex ‐ (Pulse/Prestige/Sport) ‐ automático;2017 ;;JFA0H26;JFO0H01;FCI1630;AKX1998
Hyundai;Creta;Flex ‐ (Ultimate) ‐ automático;2022 ;;JFA0H26;WOE703;FCI1630;AKX1998
Hyundai;Creta;Turbo flex ‐ (Comfort / Limited / Platinum) ‐ automático;2021 ;;JFA0H21;JFO0H00;FCI1630;AKX1998
Hyundai;Elantra;‐‐;92 ; 95;JFA0516;JFO0H01;JFC511;
Hyundai;Elantra;(GL / GLS) ‐ gasolina ‐ mecânico;91 ; 95;JFA0516;JFO0H01;JFC594;
Hyundai;Elantra;(GLS) ‐ gasolina ‐ automático;00 ; 04;FAP3258;JFO0H01;JFC594;AKX2010
Hyundai;Elantra;(GLS) ‐ gasolina ‐ automático;2011 ;;JFA0H26;JFO0H01;JFCH26;AKX2014
Hyundai;Elantra;(GLS) ‐ gasolina ‐ automático / mecânico;95 ; 00;FAP3258;JFO0H01;JFC594;
Hyundai;Elantra;(GLS) ‐ gasolina ‐ mecânico;95 ; 00;FAP3258;JFO0H01;JFC594;
Hyundai;Elantra;flex ‐ automático;2013 ;;JFA0H26;JFO0H01;FCI1618;AKX2014
Hyundai;Elantra;flex (TOP) ‐ automático;2017 ;;JFA0H39;JFO0H01;FCI1618;AKX2023
Hyundai;Equus;(Sedã) ‐ gasolina ‐ automático;2012 ;;JFA0H30;WOE918;JFCH28;AKX2013
Hyundai;Excell;‐‐;90 ; 95;JFA0516;JFO0H01;JFC511;
Hyundai;Excell;gasolina ‐ mecânico;90 ; 95;JFA0593;JFO0H01;;
Hyundai;Galloper;(Luxo / Super Luxo) ‐ gasolina ‐ mecânico;98 ; 99;JFA0516;JFO0H01;JFC518;
Hyundai;Galloper;CRD diesel ‐ (Luxo / Super Luxo) ‐ mecânico;03 ; 04;JFA0514;JFO0505P;JFC901;
Hyundai;Galloper;Turbo diesel ‐ (Luxo / Super Luxo) ‐ mecânico;98 ; 99;JFA0514;JFO0505P;JFC901;
Hyundai;Genesis;(Sedã) ‐ gasolina ‐ automático;2012 ;;JFA0H31;WOE918;JFCH28;AKX2013
Hyundai;H1;Starex ‐ (HSV / SVX) ‐ gasolina ‐ automático;2009;;JFA0516;JFO0H01;;AKX2012
Hyundai;H1;Starex ‐ (HSV / SVX) ‐ gasolina ‐ automático;04 ; 05;JFA0516;JFO0H01;JFC247;AKX1991
Hyundai;H1;Starex ‐ (HSV / SVX) ‐ gasolina ‐ automático;05 ; 08;JFA0516;JFO0H01;;AKX1991
Hyundai;H1;Starex TCI diesel ‐ (HSV / SVX) ‐ mecânico;99 ; 05;JFA0H01;JFO0505P;JFC901;AKX1991
Hyundai;H1;Starexdiesel ‐ (HSV / SVX) ‐ mecânico;99 ; 05;JFA0H01;JFO0505P;JFC901;AKX1991
Hyundai;HB20;flex ‐ (Confort / Premiun / S / SX) ‐ automático ‐ mecânico;12 ; 19;JFA0H29;JFO0H01;FCI1630;AKX1984
Hyundai;HB20;flex ‐ (Confort / S) ‐ mecânico;2012 ;;JFA0K16;JFO0H00;FCI1630;AKX1984
Hyundai;HB20;flex ‐ (Sport) ‐ automático;2020 ;;JFA0H41;JFO0H00;FCI1630;AKX1984
Hyundai;HB20;Turbo flex ‐ (Confort Plus / Style) ‐ mecânico;16 ; 18;JFA0H29;JFO0H00;FCI1630;AKX1984
Hyundai;HB20;Turbo flex (Diamond Plus / Evolution / Diamond) ‐ automático;2019 ;;JFA0H41;JFO0H00;FCI1630;AKX1984
Hyundai;HB20S;Turbo flex (Diamond Plus / Evolution / Diamond) ‐ automático;2019 ;;JFA0H41;JFO0H00;FCI1630;AKX1984
Hyundai;HB20X;flex ‐ (Vision / Evolution / Diamond / Diamond Plus) ‐ automático / manual;2020 ;;JFA0H41;JFO0H01;FCI1630;AKX1984
Hyundai;i30;‐‐;2008 ;;JFA0K21;JFO0H01;JFCH05;AKX2004
Hyundai;i30;(CW / GLS) ‐ gasolina ‐ automático / mecânico;2008 ;;JFA0K21;JFO0H01;JFCH05;AKX2004
Hyundai;i30;flex ‐ automático;2013 ;;JFA0H26;JFO0H01;FCI1618;AKX2014
Hyundai;i30;gasolina ‐ automático;2014 ;;JFA0H21;JFO0H01;FCI1618;AKX2014
Hyundai;IX35;flex ‐ automático / mecânico;2012 ;;JFA0H21;JFO0H01;FCI1615;AKX1984
Hyundai;IX35;gasolina ‐ automático / mecânico;2010 ;;JFA0H21;JFO0H01;JFCH25;AKX1984
Hyundai;Matrix;‐‐;02 ; 04;JFA0H05;JFO0H01;JFCH06;
Hyundai;New Tucson;Turbo (GDI / GL / Ed. Especial) ‐ gasolina ‐ automático / mecânico;2017 ;;JFA0K28;JFO0598;JFCH35;AKX1998
Hyundai;Porter;‐‐;03 ; 04;JFA0514;JFO0505P;JFC901;
Hyundai;S ‐ Cou;pe ‐ (LS) ‐ gasolina ‐ mecânico;90 ; 92;JFA0516;JFO0598;JFC598;
Hyundai;S ‐ Cou;pe ‐ (LS) ‐ gasolina ‐ mecânico;92 ; 95;JFA0521;JFO0598;JFC514;
Hyundai;Santa Fé;(GLS) ‐ gasolina ‐ tiptronic;00 ; 05;JFA0H04;JFO0H01;JFCH07;AKX1983‐2
Hyundai;Santa Fé;(GLS) ‐ gasolina ‐ tiptronic;06 ;11;JFA0H14;JFO0H01;JFCH01;AKX2017
Hyundai;Santa Fé;(GLS) ‐ gasolina ‐ tiptronic;2010 ;;JFA0H24;WOE913;JFCH24;AKX2006
Hyundai;Santa Fé;(GLS) ‐ gasolina ‐ tiptronic;2013 ;;JFA0H32;WOE913;JFCH29;AKX2007
Hyundai;Santa Fé;flex ‐ (GLS) ‐ tiptronic;2012 ;;JFA0H24;JFO0H01;JFCH24;AKX2007
Hyundai;Sonata;‐‐;91 ; 98;JFA0516;JFO0H01;JFC597;
Hyundai;Sonata;‐‐;98 ; 01;JFA0H03;JFO0H01;JFC597;
Hyundai;Sonata;(GLS) ‐ gasolina ‐ automático;02 ; 03;JFA0H03;JFO0H01;JFCH13;AKX2011
Hyundai;Sonata;(GLS) ‐ gasolina ‐ automático;05 ; 06;JFA0H16;WOE903;JFCH13;AKX2003
Hyundai;Sonata;(GLS) ‐ gasolina ‐ automático;91 ; 99;JFA0516;JFO0H01;JFC597;
Hyundai;Sonata;(GLS) ‐ gasolina ‐ automático;99 ; 01;JFA0H03;JFO0H01;FCI1566;
Hyundai;Sonata;gasolina ‐ automático;2010 ;;JFA0H24;JFO0H01;JFCH26;AKX2007
Hyundai;Terracan;‐‐;01 ; 06;JFA0H06;JFO0505P;FCD2063/1;AKX1981
Hyundai;Terracan;Turbo diesel ‐ (GL) ‐ automático / mecânico;03 ; 06;JFA0H06;JFO0505P;JFC901;AKX1981
Hyundai;Trajet;(GLS) ‐ gasolina ‐ automático;00 ; 01;JFA0H03;JFO0H01;FCI1110S;AKX2003
Hyundai;Tucson;‐‐;2005;;JFA0H12;WOE900;JFCH09;AKX1984
Hyundai;Tucson;(GL / GLS) ‐ gasolina ‐ automático / mecânico;04 ; 06;JFA0H12;JFO0H01;FCI1110S;AKX2001
Hyundai;Tucson;(GL / GLS) ‐ gasolina ‐ automático / mecânico;06 ; 10;JFA0H12;JFO0H01;JFCH18/1;AKX1984
Hyundai;Tucson;(GL / GLS) ‐ gasolina ‐ automático / mecânico;11 ; 12;JFA0H12;JFO0H01;JFCH18/1;AKX1984
Hyundai;Tucson;(GLS) ‐ gasolina ‐ automático;04 ; 05;JFA0H12;JFO0H01;FCI1110S;AKX2001
Hyundai;Tucson;(GLS) ‐ gasolina ‐ automático;06 ; 10;JFA0H12;JFO0H01;JFCH18/1;AKX1984
Hyundai;Tucson;flex ‐ automático / mecânico;2013 ;;JFA0H12;JFO0H01;FCI1630;AKX1984
Hyundai;Veloster;gasolina ‐ automático;11 ; 14;JFA0H27;JFO0H01;JFCH26;AKX1984
Hyundai;Vera Cruz;(GLS) ‐ gasolina ‐ automático;07 ; 10;JFA0H17;WOE903;JFCH23;AKX2002
Hyundai;Vera Cruz;(GLS) ‐ gasolina ‐ automático;2010 ;;JFA0H17;WOE905;JFCH23;AKX2002
Infiniti;FX 35;(AWD / RWD) ‐ gasolina ‐ automático;04 ; 08;JFA0108;JFO0313;;AKX1955
Infiniti;FX 35;(AWD / RWD) ‐ gasolina ‐ automático;08 ; 09;JFA0109;JFO0313;;AKX2103
Infiniti;FX 35;(AWD / RWD) ‐ gasolina ‐ automático;2009 ;;FAP2408;JFO0313;;AKX2103
Infiniti;FX 45;(AWD / RWD) ‐ gasolina ‐ automático;03 ; 08;JFA0112;JFO0315;;AKX1955
Infiniti;FX 50;(AWD / RWD) ‐ gasolina ‐ automático;2009 ;;FAP2408;JFO0315;;
Infiniti;G 35;(Coupé / Sedã) ‐ gasolina ‐ automático / mecânico;06 ; 08;JFA0108;JFO0313;;AKX1955
Infiniti;G 37;(Coupé / Sedã) ‐ gasolina ‐ automático / mecânico;2008 ;;JFA0109;JFO0313;;AKX2103
Isuzu;Rodeo;‐‐; 1995;;JFA0977;;JFC111;
Jac;J2;gasolina ‐ mecânico;2011 ;;JFA0J04;JFO0315;JFCJ00;AKX1772
Jac;J3;(Turin) ‐ gasolina ‐ mecânico;2011 ;;JFA0J01;JFO0315;JFCJ00;AKX1770‐2
Jac;J3 S;flex ‐ (S) ‐ mecânico;2013 ;;JFA0J01;JFO0315;JFCJ00;AKX1770‐2
